659
0	0
1	1
2	2
3	3
4	4
5	5
7	6
9	7
10	8
11	9
13	10
14	11
15	12
16	13
20	14
21	15
22	16
24	17
25	18
28	19
29	20
30	21
32	22
35	23
37	24
38	25
40	26
42	27
43	28
44	29
45	30
48	31
51	32
52	33
53	34
54	35
55	36
56	37
58	38
59	39
60	40
61	41
62	42
63	43
65	44
67	45
68	46
69	47
70	48
71	49
74	50
75	51
76	52
77	53
78	54
79	55
80	56
81	57
82	58
83	59
84	60
85	61
86	62
87	63
88	64
90	65
91	66
92	67
93	68
94	69
95	70
97	71
98	72
99	73
104	74
105	75
106	76
107	77
111	78
112	79
113	80
114	81
115	82
116	83
118	84
119	85
120	86
122	87
123	88
124	89
125	90
127	91
128	92
132	93
134	94
135	95
136	96
137	97
138	98
140	99
141	100
142	101
146	102
147	103
148	104
151	105
153	106
154	107
155	108
156	109
158	110
159	111
160	112
161	113
162	114
163	115
166	116
168	117
170	118
173	119
175	120
178	121
179	122
183	123
184	124
186	125
187	126
188	127
190	128
191	129
192	130
194	131
195	132
196	133
198	134
199	135
200	136
204	137
206	138
208	139
212	140
213	141
214	142
215	143
216	144
217	145
218	146
219	147
223	148
225	149
226	150
227	151
228	152
229	153
230	154
231	155
232	156
233	157
234	158
235	159
237	160
238	161
240	162
241	163
242	164
244	165
245	166
246	167
249	168
250	169
251	170
252	171
253	172
255	173
256	174
258	175
261	176
265	177
266	178
268	179
270	180
273	181
274	182
275	183
276	184
278	185
281	186
282	187
283	188
284	189
285	190
288	191
289	192
291	193
292	194
293	195
295	196
297	197
302	198
303	199
305	200
306	201
308	202
309	203
310	204
312	205
313	206
314	207
317	208
319	209
321	210
322	211
323	212
324	213
327	214
332	215
333	216
334	217
335	218
336	219
338	220
339	221
342	222
345	223
346	224
347	225
348	226
349	227
351	228
352	229
353	230
354	231
355	232
357	233
359	234
360	235
363	236
364	237
368	238
370	239
371	240
373	241
376	242
377	243
378	244
379	245
381	246
382	247
383	248
384	249
385	250
386	251
387	252
388	253
389	254
392	255
396	256
397	257
398	258
399	259
402	260
403	261
405	262
406	263
407	264
411	265
413	266
416	267
417	268
418	269
420	270
421	271
422	272
424	273
425	274
426	275
429	276
431	277
433	278
434	279
435	280
436	281
437	282
438	283
439	284
441	285
446	286
448	287
449	288
451	289
452	290
453	291
455	292
456	293
457	294
460	295
461	296
463	297
464	298
465	299
467	300
469	301
471	302
474	303
475	304
476	305
477	306
480	307
481	308
482	309
484	310
485	311
489	312
490	313
491	314
492	315
493	316
494	317
495	318
496	319
499	320
501	321
502	322
503	323
504	324
505	325
506	326
507	327
509	328
512	329
513	330
515	331
519	332
520	333
521	334
522	335
523	336
524	337
525	338
526	339
528	340
529	341
530	342
532	343
533	344
535	345
536	346
537	347
538	348
539	349
540	350
541	351
545	352
546	353
547	354
549	355
550	356
551	357
552	358
553	359
554	360
555	361
556	362
557	363
558	364
559	365
562	366
565	367
566	368
567	369
569	370
571	371
572	372
573	373
574	374
575	375
580	376
581	377
583	378
584	379
585	380
586	381
587	382
590	383
591	384
595	385
596	386
597	387
600	388
601	389
602	390
603	391
606	392
610	393
611	394
612	395
613	396
614	397
615	398
617	399
620	400
623	401
625	402
626	403
627	404
628	405
630	406
631	407
632	408
633	409
634	410
635	411
636	412
639	413
641	414
642	415
644	416
646	417
647	418
648	419
650	420
651	421
653	422
656	423
657	424
659	425
660	426
664	427
665	428
666	429
667	430
668	431
669	432
670	433
671	434
673	435
675	436
676	437
677	438
678	439
680	440
686	441
688	442
689	443
690	444
691	445
692	446
693	447
694	448
695	449
696	450
698	451
700	452
701	453
702	454
704	455
705	456
706	457
708	458
709	459
710	460
711	461
712	462
713	463
715	464
716	465
717	466
718	467
719	468
720	469
721	470
722	471
723	472
724	473
725	474
727	475
728	476
730	477
732	478
733	479
734	480
735	481
736	482
737	483
739	484
741	485
742	486
743	487
744	488
745	489
746	490
747	491
749	492
750	493
751	494
753	495
754	496
755	497
757	498
758	499
759	500
760	501
761	502
762	503
763	504
764	505
765	506
766	507
767	508
769	509
771	510
772	511
774	512
775	513
777	514
778	515
779	516
780	517
784	518
785	519
786	520
787	521
789	522
790	523
791	524
793	525
797	526
799	527
800	528
801	529
802	530
803	531
805	532
806	533
812	534
813	535
817	536
818	537
819	538
820	539
821	540
822	541
824	542
825	543
826	544
828	545
830	546
831	547
832	548
833	549
834	550
836	551
837	552
839	553
841	554
842	555
843	556
847	557
848	558
850	559
851	560
852	561
853	562
855	563
856	564
857	565
858	566
859	567
862	568
863	569
864	570
865	571
866	572
868	573
870	574
871	575
872	576
873	577
874	578
875	579
876	580
879	581
880	582
881	583
882	584
883	585
884	586
885	587
886	588
887	589
888	590
892	591
898	592
901	593
903	594
905	595
906	596
907	597
908	598
909	599
910	600
911	601
912	602
913	603
916	604
917	605
918	606
920	607
921	608
925	609
926	610
927	611
929	612
930	613
931	614
932	615
933	616
934	617
936	618
937	619
938	620
939	621
944	622
945	623
946	624
949	625
950	626
953	627
954	628
956	629
957	630
958	631
959	632
961	633
962	634
963	635
964	636
965	637
966	638
969	639
970	640
973	641
974	642
977	643
978	644
979	645
981	646
982	647
984	648
987	649
988	650
989	651
990	652
991	653
992	654
993	655
995	656
997	657
998	658
