1309
112	65	0
133	274	0
287	27	0
96	298	0
242	742	0
729	860	0
119	138	0
476	550	0
295	134	0
69	360	0
718	353	0
571	383	0
866	941	0
735	908	0
474	578	0
134	220	0
112	196	0
495	389	0
888	750	0
300	254	0
140	323	0
241	906	0
932	706	0
793	419	0
414	406	0
50	161	0
196	283	0
151	508	0
376	522	0
617	627	0
29	307	0
258	135	0
972	962	0
518	356	0
801	841	0
753	925	0
722	723	0
242	117	0
69	79	0
266	119	0
411	660	0
935	945	0
691	419	0
609	462	0
195	196	0
974	453	0
242	22	0
520	446	0
692	898	0
920	841	0
449	248	0
556	335	0
937	970	0
709	925	0
735	809	0
680	667	0
332	109	0
328	122	0
848	763	0
6	332	0
146	109	0
83	231	0
717	761	0
200	567	0
766	709	0
419	475	0
134	121	0
300	293	0
133	275	0
175	202	0
977	932	0
355	498	0
925	886	0
643	449	0
109	97	0
370	411	0
593	517	0
381	334	0
254	201	0
51	248	0
190	79	0
824	960	0
807	838	0
63	140	0
959	948	0
745	977	0
888	678	0
462	428	0
721	925	0
742	835	0
414	357	0
680	784	0
232	383	0
881	845	0
758	750	0
393	406	0
220	178	0
175	257	0
416	664	0
918	961	0
978	692	0
977	892	0
818	894	0
31	126	0
393	554	0
462	403	0
972	685	0
274	423	0
323	330	0
845	873	0
21	328	0
506	403	0
6	109	0
540	500	0
172	169	0
620	602	0
306	133	0
421	383	0
753	997	0
858	892	0
363	567	0
510	475	0
724	122	0
937	826	0
793	692	0
278	206	0
721	777	0
375	873	0
920	884	0
135	324	0
159	978	0
411	338	0
476	334	0
758	868	0
567	348	0
475	582	0
713	898	0
83	585	0
1	332	0
2	330	0
453	351	0
411	451	0
152	287	0
537	476	0
419	509	0
248	254	0
500	611	0
818	782	0
264	275	0
214	195	0
231	239	0
138	328	0
842	722	0
121	139	0
750	969	0
516	556	0
974	880	0
51	164	0
61	112	0
61	24	0
69	235	0
905	692	0
290	96	0
38	664	0
742	593	0
978	800	0
424	195	0
275	239	0
873	985	0
560	506	0
489	550	0
476	805	0
851	777	0
109	143	0
735	842	0
295	286	0
803	745	0
487	508	0
51	558	0
569	357	0
706	892	0
771	416	0
848	920	0
403	608	0
18	134	0
266	177	0
868	833	0
357	578	0
200	81	0
156	73	0
293	717	0
81	1	0
734	806	0
278	13	0
100	306	0
428	538	0
508	404	0
404	437	0
542	375	0
759	911	0
702	978	0
851	686	0
357	641	0
96	231	0
732	847	0
613	451	0
873	843	0
263	178	0
558	383	0
667	96	0
652	620	0
306	68	0
273	155	0
487	590	0
94	200	0
134	186	0
552	405	0
376	615	0
370	536	0
328	287	0
974	839	0
989	761	0
627	646	0
155	16	0
498	401	0
625	370	0
174	138	0
220	29	0
313	65	0
578	199	0
440	560	0
932	712	0
286	281	0
577	665	0
275	293	0
842	718	0
941	676	0
359	566	0
355	516	0
301	665	0
355	605	0
283	79	0
569	540	0
185	156	0
211	306	0
762	956	0
201	54	0
888	706	0
714	835	0
283	195	0
357	920	0
177	275	0
709	845	0
884	920	0
847	767	0
858	862	0
860	894	0
899	989	0
712	959	0
920	939	0
773	723	0
597	509	0
18	26	0
405	179	0
240	65	0
220	129	0
685	820	0
453	389	0
634	495	0
860	750	0
285	140	0
134	683	0
437	550	0
248	325	0
381	533	0
873	804	0
161	216	0
948	877	0
884	4	0
920	712	0
845	389	0
451	590	0
502	462	0
290	215	0
258	127	0
995	771	0
151	166	0
332	155	0
875	848	0
634	615	0
924	680	0
393	602	0
404	633	0
527	323	0
980	729	0
495	554	0
818	730	0
349	706	0
881	773	0
375	560	0
765	807	0
799	686	0
416	519	0
63	304	0
96	54	0
884	723	0
243	232	0
424	625	0
63	242	0
248	245	0
166	245	0
271	26	0
201	48	0
355	495	0
894	730	0
528	560	0
738	818	0
924	941	0
611	374	0
837	678	0
96	301	0
123	97	0
848	701	0
783	962	0
357	343	0
404	658	0
440	763	0
809	985	0
978	913	0
837	988	0
298	18	0
859	16	0
307	66	0
900	845	0
405	403	0
542	470	0
389	733	0
358	151	0
873	955	0
462	537	0
434	416	0
885	959	0
23	152	0
885	774	0
31	18	0
913	701	0
578	337	0
360	498	0
112	1	0
990	69	0
545	381	0
962	908	0
658	472	0
781	709	0
527	426	0
511	518	0
290	276	0
217	123	0
915	962	0
321	152	0
276	266	0
788	667	0
204	258	0
665	500	0
471	401	0
892	945	0
915	881	0
918	724	0
204	285	0
462	528	0
278	281	0
240	107	0
355	378	0
379	403	0
873	723	0
540	583	0
350	509	0
516	950	0
358	516	0
381	580	0
35	69	0
248	15	0
462	352	0
204	79	0
131	156	0
211	109	0
73	287	0
186	6	0
762	677	0
781	763	0
437	655	0
868	771	0
540	648	0
335	665	0
264	232	0
230	16	0
131	317	0
673	898	0
568	602	0
363	406	0
273	18	0
107	258	0
200	212	0
542	469	0
166	818	0
360	400	0
355	48	0
870	745	0
881	996	0
245	151	0
94	241	0
567	417	0
378	646	0
370	744	0
664	595	0
745	778	0
212	264	0
959	871	0
232	79	0
294	201	0
858	646	0
26	272	0
841	755	0
425	419	0
201	268	0
678	910	0
939	779	0
553	648	0
325	222	0
842	750	0
51	301	0
134	263	0
119	307	0
169	146	0
331	665	0
556	347	0
702	736	0
27	81	0
948	695	0
116	266	0
908	169	0
264	248	0
261	248	0
82	266	0
721	926	0
591	664	0
401	412	0
533	586	0
69	168	0
556	418	0
97	276	0
881	642	0
169	291	0
652	548	0
216	92	0
925	875	0
278	233	0
717	982	0
509	571	0
462	515	0
