231
7	3	0
41	13	0
30	26	0
32	54	0
0	20	0
7	12	0
14	4	0
24	92	0
13	4	0
54	58	0
43	3	0
0	7	0
7	82	0
1	6	0
0	10	0
7	42	0
24	55	0
32	31	0
43	82	0
4	0	0
83	9	0
14	71	0
47	96	0
0	17	0
13	7	0
0	4	0
7	81	0
7	98	0
47	12	0
4	71	0
41	97	0
81	7	0
4	5	0
30	14	0
34	30	0
58	3	0
13	48	0
27	39	0
35	16	0
7	22	0
54	32	0
43	13	0
83	40	0
95	8	0
1	12	0
45	68	0
76	6	0
14	91	0
4	26	0
64	95	0
4	98	0
35	26	0
15	16	0
1	21	0
25	16	0
24	8	0
76	45	0
15	67	0
7	38	0
24	70	0
50	56	0
65	59	0
27	6	0
70	23	0
43	46	0
15	36	0
13	41	0
1	33	0
43	51	0
19	18	0
59	65	0
7	15	0
58	54	0
99	52	0
1	82	0
1	5	0
27	5	0
1	10	0
32	94	0
47	5	0
4	1	0
78	8	0
45	74	0
43	45	0
95	64	0
4	28	0
45	87	0
7	1	0
67	11	0
0	71	0
7	18	0
14	6	0
42	89	0
78	33	0
36	23	0
0	5	0
15	7	0
0	8	0
7	40	0
99	4	0
79	26	0
34	16	0
99	25	0
4	6	0
79	23	0
81	64	0
45	90	0
92	85	0
54	50	0
19	12	0
14	3	0
76	41	0
93	26	0
41	44	0
89	42	0
1	3	0
50	3	0
65	44	0
4	69	0
42	38	0
81	1	0
4	27	0
19	37	0
89	25	0
64	5	0
4	99	0
47	46	0
0	28	0
7	20	0
41	26	0
15	12	0
24	84	0
43	68	0
67	5	0
7	90	0
41	84	0
25	4	0
13	25	0
45	4	0
59	44	0
50	4	0
32	7	0
4	13	0
41	49	0
30	5	0
78	3	0
34	5	0
14	23	0
45	43	0
67	15	0
41	0	0
65	3	0
4	38	0
42	7	0
15	3	0
24	6	0
30	34	0
1	81	0
1	4	0
7	89	0
79	93	0
2	3	0
1	9	0
27	4	0
41	63	0
93	66	0
54	28	0
93	79	0
13	43	0
43	49	0
7	0	0
35	23	0
0	19	0
0	88	0
7	13	0
0	6	0
24	3	0
25	13	0
30	63	0
92	24	0
1	7	0
42	23	0
43	38	0
45	76	0
14	30	0
79	3	0
36	15	0
59	12	0
25	89	0
89	7	0
4	45	0
30	80	0
19	0	0
0	3	0
4	75	0
4	9	0
70	8	0
58	23	0
45	26	0
35	94	0
25	39	0
64	81	0
24	85	0
13	11	0
64	60	0
50	54	0
7	32	0
24	61	0
4	72	0
92	55	0
15	53	0
4	14	0
0	38	0
50	16	0
4	25	0
4	86	0
70	24	0
59	5	0
0	41	0
4	97	0
41	76	0
34	51	0
0	26	0
4	50	0
32	18	0
1	8	0
83	53	0
4	3	0
95	66	0
25	99	0
36	11	0
