231
7	3	0
40	13	0
29	26	0
31	53	0
0	20	0
7	12	0
14	4	0
24	87	0
13	4	0
53	56	0
42	3	0
0	7	0
7	77	0
1	6	0
0	10	0
7	41	0
24	54	0
31	30	0
42	77	0
4	0	0
78	9	0
14	68	0
46	91	0
0	17	0
13	7	0
0	4	0
7	76	0
7	93	0
46	12	0
4	68	0
40	92	0
76	7	0
4	5	0
29	14	0
33	29	0
56	3	0
13	47	0
27	38	0
34	16	0
7	22	0
53	31	0
42	13	0
78	39	0
90	8	0
1	12	0
44	65	0
72	6	0
14	86	0
4	26	0
61	90	0
4	93	0
34	26	0
15	16	0
1	21	0
25	16	0
24	8	0
72	44	0
15	64	0
7	37	0
24	67	0
49	55	0
62	57	0
27	6	0
67	23	0
42	45	0
15	35	0
13	40	0
1	32	0
42	50	0
19	18	0
57	62	0
7	15	0
56	53	0
94	51	0
1	77	0
1	5	0
27	5	0
1	10	0
31	89	0
46	5	0
4	1	0
73	8	0
44	70	0
42	44	0
90	61	0
4	28	0
44	82	0
7	1	0
64	11	0
0	68	0
7	18	0
14	6	0
41	84	0
73	32	0
35	23	0
0	5	0
15	7	0
0	8	0
7	39	0
94	4	0
74	26	0
33	16	0
94	25	0
4	6	0
74	23	0
76	61	0
44	85	0
87	80	0
53	49	0
19	12	0
14	3	0
72	40	0
88	26	0
40	43	0
84	41	0
1	3	0
49	3	0
62	43	0
4	66	0
41	37	0
76	1	0
4	27	0
19	36	0
84	25	0
61	5	0
4	94	0
46	45	0
0	28	0
7	20	0
40	26	0
15	12	0
24	79	0
42	65	0
64	5	0
7	85	0
40	79	0
25	4	0
13	25	0
44	4	0
57	43	0
49	4	0
31	7	0
4	13	0
40	48	0
29	5	0
73	3	0
33	5	0
14	23	0
44	42	0
64	15	0
40	0	0
62	3	0
4	37	0
41	7	0
15	3	0
24	6	0
29	33	0
1	76	0
1	4	0
7	84	0
74	88	0
2	3	0
1	9	0
27	4	0
40	60	0
88	63	0
53	28	0
88	74	0
13	42	0
42	48	0
7	0	0
34	23	0
0	19	0
0	83	0
7	13	0
0	6	0
24	3	0
25	13	0
29	60	0
87	24	0
1	7	0
41	23	0
42	37	0
44	72	0
14	29	0
74	3	0
35	15	0
57	12	0
25	84	0
84	7	0
4	44	0
29	75	0
19	0	0
0	3	0
4	71	0
4	9	0
67	8	0
56	23	0
44	26	0
34	89	0
25	38	0
61	76	0
24	80	0
13	11	0
61	58	0
49	53	0
7	31	0
24	59	0
4	69	0
87	54	0
15	52	0
4	14	0
0	37	0
49	16	0
4	25	0
4	81	0
67	24	0
57	5	0
0	40	0
4	92	0
40	72	0
33	50	0
0	26	0
4	49	0
31	18	0
1	8	0
78	52	0
4	3	0
90	63	0
25	94	0
35	11	0
