701
0	0
2	1
4	2
5	3
6	4
8	5
9	6
10	7
11	8
12	9
13	10
15	11
16	12
17	13
18	14
19	15
21	16
22	17
23	18
25	19
26	20
27	21
28	22
31	23
32	24
33	25
34	26
35	27
36	28
38	29
39	30
40	31
41	32
42	33
45	34
46	35
47	36
48	37
49	38
50	39
51	40
52	41
53	42
54	43
55	44
56	45
57	46
58	47
61	48
62	49
65	50
66	51
68	52
69	53
70	54
72	55
74	56
76	57
77	58
78	59
79	60
80	61
81	62
82	63
83	64
85	65
87	66
88	67
89	68
90	69
91	70
95	71
96	72
97	73
98	74
100	75
101	76
102	77
103	78
104	79
105	80
107	81
108	82
109	83
112	84
114	85
115	86
116	87
117	88
118	89
119	90
120	91
121	92
122	93
123	94
126	95
127	96
128	97
130	98
131	99
132	100
133	101
134	102
136	103
137	104
138	105
139	106
141	107
143	108
145	109
146	110
147	111
148	112
149	113
152	114
153	115
155	116
157	117
159	118
160	119
161	120
164	121
165	122
166	123
167	124
169	125
170	126
171	127
172	128
173	129
174	130
175	131
176	132
177	133
178	134
179	135
180	136
181	137
182	138
183	139
185	140
186	141
187	142
188	143
189	144
191	145
192	146
194	147
196	148
197	149
198	150
200	151
201	152
202	153
203	154
206	155
207	156
209	157
210	158
211	159
212	160
214	161
215	162
216	163
217	164
219	165
220	166
221	167
222	168
224	169
225	170
228	171
229	172
230	173
231	174
232	175
233	176
234	177
235	178
236	179
238	180
239	181
241	182
242	183
244	184
245	185
246	186
247	187
248	188
249	189
251	190
252	191
253	192
254	193
256	194
257	195
259	196
260	197
261	198
262	199
263	200
264	201
266	202
267	203
269	204
270	205
271	206
274	207
275	208
276	209
277	210
278	211
280	212
281	213
282	214
283	215
284	216
287	217
291	218
293	219
294	220
296	221
297	222
298	223
299	224
300	225
301	226
302	227
303	228
304	229
306	230
307	231
308	232
309	233
310	234
311	235
315	236
316	237
318	238
320	239
322	240
323	241
325	242
326	243
328	244
329	245
331	246
332	247
333	248
334	249
335	250
339	251
340	252
341	253
343	254
344	255
346	256
347	257
349	258
350	259
352	260
353	261
354	262
355	263
356	264
358	265
360	266
361	267
362	268
363	269
364	270
369	271
372	272
373	273
374	274
375	275
376	276
378	277
379	278
380	279
381	280
383	281
384	282
385	283
388	284
389	285
390	286
394	287
395	288
400	289
401	290
405	291
407	292
408	293
409	294
410	295
412	296
413	297
415	298
416	299
418	300
419	301
420	302
421	303
422	304
423	305
426	306
428	307
429	308
430	309
431	310
433	311
434	312
435	313
436	314
437	315
438	316
442	317
444	318
445	319
447	320
448	321
449	322
452	323
453	324
454	325
456	326
457	327
459	328
460	329
463	330
464	331
467	332
469	333
470	334
471	335
472	336
476	337
478	338
479	339
482	340
483	341
485	342
486	343
487	344
489	345
492	346
493	347
495	348
496	349
497	350
498	351
500	352
503	353
505	354
506	355
511	356
514	357
515	358
516	359
517	360
519	361
521	362
522	363
523	364
527	365
529	366
530	367
531	368
536	369
539	370
542	371
543	372
544	373
545	374
546	375
548	376
549	377
553	378
556	379
558	380
562	381
564	382
565	383
567	384
568	385
569	386
570	387
574	388
577	389
579	390
581	391
582	392
584	393
585	394
586	395
590	396
592	397
593	398
594	399
595	400
596	401
599	402
600	403
601	404
602	405
604	406
605	407
607	408
610	409
612	410
614	411
615	412
616	413
618	414
619	415
620	416
621	417
622	418
624	419
625	420
626	421
627	422
629	423
630	424
631	425
632	426
633	427
637	428
638	429
640	430
641	431
642	432
643	433
645	434
646	435
648	436
649	437
650	438
651	439
652	440
653	441
654	442
657	443
658	444
659	445
663	446
664	447
665	448
667	449
672	450
673	451
674	452
675	453
676	454
678	455
681	456
682	457
683	458
684	459
685	460
687	461
689	462
691	463
692	464
693	465
694	466
695	467
696	468
699	469
700	470
701	471
702	472
703	473
704	474
706	475
707	476
708	477
709	478
710	479
711	480
712	481
713	482
714	483
715	484
716	485
724	486
725	487
726	488
727	489
728	490
729	491
730	492
733	493
735	494
738	495
740	496
741	497
742	498
743	499
744	500
745	501
747	502
748	503
749	504
750	505
751	506
752	507
753	508
755	509
756	510
758	511
760	512
762	513
764	514
765	515
766	516
767	517
768	518
769	519
770	520
771	521
773	522
774	523
776	524
777	525
778	526
779	527
780	528
781	529
782	530
783	531
784	532
785	533
786	534
787	535
788	536
790	537
792	538
