3689
0	41	0
0	187	0
0	226	0
0	267	0
0	311	0
1	71	0
1	171	0
1	181	0
1	252	0
1	255	0
1	332	0
2	60	0
2	243	0
2	320	0
2	330	0
3	99	0
3	256	0
3	590	0
3	620	0
3	621	0
4	51	0
4	130	0
4	141	0
4	215	0
4	222	0
4	273	0
5	31	0
5	314	0
5	322	0
5	951	0
6	109	0
6	182	0
6	328	0
6	332	0
7	90	0
7	233	0
7	284	0
8	48	0
8	188	0
8	233	0
8	299	0
9	198	0
9	324	0
10	135	0
11	193	0
11	250	0
11	316	0
11	382	0
12	29	0
12	113	0
12	546	0
13	34	0
13	272	0
13	311	0
14	141	0
14	144	0
14	237	0
14	269	0
14	701	0
15	100	0
15	190	0
15	238	0
16	156	0
17	77	0
17	112	0
17	126	0
17	153	0
17	180	0
17	263	0
17	309	0
18	26	0
18	134	0
18	255	0
18	317	0
19	16	0
19	47	0
19	67	0
19	152	0
19	158	0
19	167	0
19	455	0
20	77	0
20	80	0
20	104	0
20	234	0
20	266	0
20	288	0
21	36	0
21	67	0
21	145	0
21	199	0
21	256	0
21	328	0
22	214	0
22	295	0
22	383	0
23	90	0
23	125	0
23	152	0
23	306	0
23	312	0
23	325	0
24	99	0
24	156	0
24	162	0
25	260	0
26	117	0
26	272	0
27	81	0
28	5	0
28	19	0
28	98	0
28	102	0
28	103	0
28	187	0
28	285	0
29	207	0
29	307	0
30	24	0
30	113	0
30	228	0
30	251	0
31	18	0
31	52	0
31	126	0
31	214	0
31	306	0
31	308	0
32	380	0
33	164	0
33	196	0
33	995	0
34	18	0
34	239	0
34	311	0
35	69	0
35	162	0
36	33	0
37	86	0
37	114	0
38	318	0
38	413	0
38	664	0
39	180	0
39	184	0
39	205	0
40	203	0
40	252	0
40	280	0
41	11	0
41	66	0
41	82	0
41	323	0
42	39	0
42	162	0
42	220	0
42	242	0
42	307	0
42	975	0
43	82	0
43	141	0
43	163	0
43	281	0
44	29	0
44	99	0
44	191	0
44	194	0
44	212	0
44	229	0
46	32	0
46	45	0
46	127	0
46	161	0
46	165	0
47	149	0
48	7	0
48	45	0
48	98	0
48	328	0
49	122	0
49	136	0
49	172	0
49	197	0
49	291	0
50	17	0
50	161	0
50	177	0
51	146	0
51	164	0
51	248	0
51	301	0
51	558	0
52	9	0
52	301	0
52	320	0
53	56	0
53	57	0
53	213	0
54	74	0
54	97	0
54	135	0
55	97	0
55	312	0
56	137	0
56	219	0
56	220	0
57	105	0
57	211	0
57	229	0
57	277	0
57	287	0
58	21	0
58	23	0
58	226	0
59	105	0
59	990	0
60	194	0
60	242	0
61	24	0
61	112	0
61	918	0
62	3	0
62	194	0
62	215	0
62	253	0
62	303	0
62	328	0
63	140	0
63	242	0
63	304	0
64	85	0
64	156	0
64	597	0
66	16	0
66	49	0
66	303	0
66	332	0
67	63	0
67	94	0
67	187	0
67	213	0
67	243	0
67	244	0
67	314	0
68	95	0
68	98	0
68	479	0
69	15	0
69	79	0
69	107	0
69	149	0
69	168	0
69	235	0
69	360	0
69	429	0
70	26	0
70	82	0
70	131	0
70	210	0
70	296	0
70	382	0
71	44	0
71	141	0
71	245	0
71	274	0
71	314	0
71	562	0
71	751	0
72	30	0
72	135	0
72	542	0
73	287	0
74	1	0
74	3	0
74	9	0
74	70	0
74	104	0
74	216	0
75	63	0
75	91	0
75	158	0
75	228	0
75	293	0
75	308	0
76	17	0
76	140	0
76	166	0
76	176	0
76	226	0
77	304	0
77	308	0
78	100	0
79	112	0
79	155	0
80	56	0
80	82	0
80	140	0
80	190	0
80	785	0
81	1	0
81	233	0
82	66	0
82	198	0
82	266	0
83	231	0
83	513	0
83	585	0
84	104	0
84	124	0
85	16	0
85	140	0
85	320	0
86	243	0
86	256	0
87	184	0
87	290	0
87	297	0
88	294	0
88	575	0
89	56	0
89	605	0
90	47	0
90	149	0
90	224	0
90	520	0
91	12	0
91	118	0
91	132	0
91	178	0
91	540	0
92	27	0
92	45	0
92	126	0
92	178	0
92	279	0
93	13	0
93	39	0
93	292	0
94	200	0
94	218	0
94	241	0
94	275	0
94	438	0
95	20	0
95	27	0
95	35	0
95	167	0
95	269	0
95	276	0
96	54	0
96	121	0
96	231	0
96	298	0
96	301	0
97	104	0
97	139	0
97	257	0
97	276	0
97	705	0
98	198	0
98	220	0
98	314	0
99	82	0
99	157	0
99	188	0
99	376	0
100	9	0
100	28	0
100	241	0
100	306	0
100	619	0
101	47	0
101	187	0
102	207	0
